ID;LIMIT_BAL;SEX;EDUCATION;MARRIAGE;AGE;PAY_0;PAY_2;PAY_3;PAY_4;PAY_5;PAY_6;BILL_AMT1;BILL_AMT2;BILL_AMT3;BILL_AMT4;BILL_AMT5;BILL_AMT6;PAY_AMT1;PAY_AMT2;PAY_AMT3;PAY_AMT4;PAY_AMT5;PAY_AMT6;default.payment.next.month;risk_leak;BILL_AMT_SUM;LIMIT_BAL_LOG;CITY;RISK_RATING
107;80000.0;2.0;2.0;1.0;36.0;-1;-1;-1;-1;-1;-1;6108.0;2861.0;3277.0;3319.0;1150.0;1150.0;2861.0;3279.0;3319.0;1150.0;1150.0;1035.0;0;-0.08623056166864551;17865.0;11.289.794.413.577.800;City_21;1
108;350000.0;1.0;1.0;2.0;52.0;-1;-1;-1;-1;-1;-1;713.0;2272.0;722.0;867.0;1150.0;5263.0;2272.0;722.0;867.0;1150.0;5263.0;5011.0;0;0.1714413274763034;10987.0;12.765.691.290.604.300;City_39;1
109;130000.0;1.0;2.0;2.0;38.0;0;0;0;-1;-1;-1;171438.0;178382.0;39940.0;120483.0;44127.0;126568.0;10908.0;0.0;133657.0;4566.0;133841.0;4796.0;0;-0.03328089298200687;680938.0;11.775.297.421.715.800;City_41;1
110;360000.0;1.0;2.0;1.0;;1;-2;-2;-2;-2;-2;-103.0;-103.0;-103.0;-103.0;-103.0;-103.0;0.0;0.0;0.0;0.0;0.0;0.0;0;-0.07709354345142055;-618.0;12.793.862.088.206.200;City_47;2
111;330000.0;2.0;1.0;;31.0;0;0;2;0;0;0;105879.0;108431.0;105594.0;105896.0;106491.0;107289.0;9260.0;0.0;3593.0;4100.0;15794.0;0.0;0;-0.15483443437837524;639580.0;12.706.850.963.741.100;City_23;1
112;500000.0;1.0;3.0;1.0;47.0;0;0;2;0;0;0;13244.0;14722.0;15181.0;15928.0;16671.0;17393.0;2000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0;-0.14954453458217712;931390.0;10.819.798.284.210.200;City_9;1
113;280000.0;1.0;2.0;1.0;41.0;2;2;2;2;2;3;135673.0;138532.0;134813.0;144401.0;152174.0;149415.0;6500.0;0.0;14254.0;14850.0;0.0;5000.0;0;-0.16997265944835538;855008.0;1.254.254.845.357.350;City_18;2
114;100000.0;2.0;1.0;2.0;24.0;0;0;0;0;0;0;52128.0;52692.0;54477.0;56076.0;60100.0;59713.0;2000.0;2677.0;3076.0;5080.0;3000.0;2033.0;0;0.19311697062078867;335186.0;1.151.293.546.492.020;City_42;1
115;50000.0;1.0;2.0;2.0;41.0;0;0;0;0;0;0;19015.0;19294.0;20259.0;20274.0;20311.0;19957.0;1340.0;1305.0;700.0;718.0;724.0;684.0;0;0.07151767591732526;119110.0;10.819.798.284.210.200;City_22;1
116;30000.0;1.0;1.0;2.0;24.0;-1;2;0;0;3;2;18199.0;17618.0;18631.0;21319.0;20692.0;21201.0;0.0;;3000.0;0.0;1000.0;1000.0;1;11.397.375.992.572.100;117660.0;10.308.985.993.422.000;City_12;1
117;240000.0;1.0;;2.0;28.0;-1;-1;-1;-1;-1;-1;326.0;326.0;326.0;5676.0;476.0;326.0;326.0;326.0;5676.0;476.0;326.0;526.0;0;0.1595398430994062;7456.0;12.388.398.368.982.100;City_47;1
118;80000.0;1.0;2.0;2.0;26.0;2;0;0;0;0;0;14029.0;15493.0;16630.0;17055.0;17629.0;18186.0;2000.0;1700.0;1000.0;1000.0;1000.0;1000.0;1;10.147.966.323.861.100;99022.0;11.289.794.413.577.800;City_38;2
119;400000.0;1.0;2.0;1.0;34.0;-1;-1;-1;-1;-1;-1;19660.0;9666.0;11867.0;7839.0;14837.0;7959.0;9677.0;11867.0;7839.0;14837.0;7959.0;5712.0;0;-0.033206283489389185;71828.0;12.899.222.326.086.900;City_8;1
120;240000.0;2.0;2.0;2.0;38.0;0;0;0;0;-1;-1;50254.0;51445.0;53015.0;52479.0;1307.0;1203.0;2000.0;3000.0;3000.0;1307.0;1203.0;563.0;0;0.13952277564098636;209703.0;12.388.398.368.982.100;City_3;1
121;50000.0;1.0;3.0;2.0;37.0;2;2;2;3;2;2;46004.0;45976.0;48953.0;48851.0;49318.0;51143.0;1000.0;4035.0;1000.0;1400.0;2800.0;0.0;1;11.269.438.371.879.500;290245.0;10.819.798.284.210.200;City_22;2
122;450000.0;1.0;1.0;1.0;40.0;1;-2;-2;-2;-2;-2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;1;10.264.230.540.244.600;0.0;13.017.005.083.966.200;City_43;2
123;110000.0;2.0;1.0;1.0;48.0;1;-2;-2;-2;-2;-2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;-0.1304076254850138;0.0;11.608.244.735.642.300;City_1;2
124;310000.0;2.0;2.0;1.0;35.0;2;0;0;0;0;0;304991.0;311243.0;306314.0;258610.0;246491.0;198889.0;13019.0;11128.0;8407.0;8599.0;6833.0;5987.0;1;10.228.731.052.017.800;1626538.0;12.644.330.802.262.500;City_39;2
125;20000.0;1.0;1.0;2.0;27.0;0;0;0;0;0;0;19115.0;18962.0;19298.0;19378.0;19717.0;15630.0;1404.0;1130.0;600.0;861.0;313.0;0.0;0;-0.03917411949343078;112100.0;990.353.755.128.617;City_38;1
126;20000.0;1.0;2.0;2.0;23.0;1;-2;-2;-2;-2;-2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;-0.21582178525850942;0.0;990.353.755.128.617;City_33;2
127;200000.0;1.0;3.0;2.0;52.0;0;0;0;0;0;0;110151.0;99530.0;98951.0;100914.0;103146.0;104993.0;3568.0;3585.0;3602.0;3848.0;3669.0;3784.0;0;-0.01851298770908543;617685.0;12.206.077.645.517.600;City_46;1
128;180000.0;1.0;1.0;1.0;36.0;0;0;0;0;0;0;163736.0;116422.0;99278.0;95766.0;97753.0;95927.0;4655.0;2690.0;2067.0;2142.0;2217.0;1000.0;1;0.8779344511619126;668882.0;12.100.717.685.412.400;City_49;1
129;50000.0;1.0;2.0;1.0;51.0;0;0;0;0;0;0;3347.0;3899.0;4503.0;5347.0;6375.0;7077.0;1000.0;;1300.0;1500.0;1200.0;134.0;1;0.8369270200713855;30548.0;10.819.798.284.210.200;City_40;1
130;60000.0;1.0;3.0;;55.0;3;2;2;0;0;0;60521.0;61450.0;57244.0;28853.0;29510.0;26547.0;;7.0;1200.0;1200.0;1100.0;1500.0;0;-0.03570659901505177;264125.0;11.002.116.507.732.000;City_34;3
131;30000.0;2.0;1.0;2.0;23.0;1;-2;-2;-2;-1;-1;4000.0;5645.0;3508.0;-27.0;13744.0;5906.0;5645.0;3508.0;27.0;13771.0;5911.0;3024.0;0;-0.0200526742571054;32776.0;10.308.985.993.422.000;City_16;2
132;240000.0;1.0;;2.0;41.0;1;-1;-1;0;0;-1;95.0;2622.0;3301.0;3164.0;360.0;1737.0;2622.0;3301.0;0.0;360.0;1737.0;924.0;0;-0.020788223041162943;11279.0;12.388.398.368.982.100;City_33;2
133;420000.0;1.0;2.0;1.0;34.0;0;0;0;0;0;0;253454.0;247743.0;229049.0;220951.0;210606.0;188108.0;9744.0;9553.0;7603.0;7830.0;7253.0;11326.0;0;0.046054571178387294;1349911.0;12.948.012.371.209.000;City_30;1
134;330000.0;1.0;3.0;1.0;46.0;0;0;0;0;0;0;227389.0;228719.0;229644.0;227587.0;227775.0;228203.0;8210.0;8095.0;8025.0;8175.0;8391.0;8200.0;0;0.05162434900238266;1369317.0;12.706.850.963.741.100;City_31;1
135;30000.0;;2.0;2.0;22.0;0;0;0;0;0;0;28452.0;26145.0;26712.0;25350.0;17603.0;-780.0;2000.0;1400.0;0.0;500.0;0.0;1560.0;0;0.007772437502581249;123482.0;10.308.985.993.422.000;City_39;1
136;240000.0;1.0;2.0;1.0;34.0;0;0;0;2;2;2;10674.0;12035.0;13681.0;13269.0;14158.0;13891.0;1500.0;1800.0;0.0;1000.0;0.0;327.0;0;-0.012516375961820356;77708.0;12.388.398.368.982.100;City_16;1
137;150000.0;1.0;1.0;2.0;27.0;0;0;0;0;0;0;17444.0;19342.0;22000.0;24614.0;27200.0;30229.0;2500.0;;3000.0;3000.0;3500.0;5000.0;0;0.13651583902739525;140829.0;11.918.397.239.722.800;City_32;1
138;210000.0;2.0;2.0;;33.0;0;0;0;0;0;0;7166.0;7997.0;8792.0;9189.0;4404.0;5708.0;1500.0;1500.0;1000.0;500.0;2000.0;546.0;0;-0.09784237879718911;43256.0;1.225.486.757.159.300;City_5;1
139;50000.0;2.0;3.0;1.0;51.0;-1;-1;-1;-1;-2;-2;752.0;300.0;5880.0;0.0;0.0;0.0;300.0;5880.0;0.0;0.0;0.0;0.0;1;0.8387108502301077;6932.0;10.819.798.284.210.200;City_38;1
140;50000.0;1.0;1.0;2.0;24.0;0;0;0;0;0;0;50801.0;50143.0;49586.0;19430.0;19375.0;18995.0;2360.0;1700.0;1000.0;900.0;870.0;2130.0;0;0.02430568973897252;208330.0;10.819.798.284.210.200;City_47;1
141;240000.0;1.0;1.0;2.0;47.0;1;-2;-2;-2;-2;-2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.842105268141595;0.0;12.388.398.368.982.100;City_14;2
142;180000.0;1.0;2.0;2.0;28.0;-1;-1;-1;-1;-1;-1;1832.0;0.0;832.0;332.0;416.0;416.0;0.0;416.0;332.0;500.0;3500.0;832.0;0;-0.0016459611025143777;3828.0;12.100.717.685.412.400;City_32;1
143;50000.0;1.0;2.0;2.0;23.0;1;2;2;2;0;0;10131.0;10833.0;20583.0;19996.0;19879.0;18065.0;1000.0;10000.0;400.0;700.0;800.0;600.0;0;0.08145993686010868;99487.0;10.819.798.284.210.200;City_13;2
144;170000.0;1.0;2.0;2.0;29.0;-2;-2;-2;-2;-2;-2;12159.0;10000.0;10000.0;10000.0;9983.0;15846.0;10000.0;;10000.0;9983.0;15863.0;10000.0;0;-0.0334912161646502;67988.0;1.204.355.959.836.800;City_9;1
145;20000.0;1.0;1.0;2.0;29.0;-1;-1;-1;-1;0;-1;1199.0;15586.0;344.0;2340.0;6702.0;339.0;15586.0;344.0;2340.0;4702.0;339.0;330.0;0;-0.025639752189111832;26510.0;990.353.755.128.617;City_26;1
146;50000.0;1.0;1.0;2.0;28.0;0;0;0;0;0;3;4999.0;5913.0;7315.0;9195.0;10624.0;10138.0;1000.0;1500.0;2000.0;1583.0;1100.0;0.0;0;0.13038576794755985;48184.0;10.819.798.284.210.200;City_4;1
147;170000.0;2.0;2.0;2.0;27.0;0;0;0;0;0;0;19269.0;20313.0;20852.0;17560.0;17918.0;9100.0;1661.0;1200.0;351.0;358.0;182.0;0.0;1;0.9682279812361405;105012.0;1.204.355.959.836.800;City_18;1
148;200000.0;1.0;1.0;2.0;34.0;1;2;0;0;0;0;197236.0;176192.0;93069.0;135668.0;132233.0;59875.0;8000.0;5000.0;55500.0;5000.0;5000.0;8500.0;0;-0.030994464402996604;794273.0;12.206.077.645.517.600;City_10;2
149;80000.0;2.0;2.0;1.0;23.0;1;2;3;2;0;0;9168.0;10522.0;10205.0;9898.0;10123.0;12034.0;1650.0;0.0;0.0;379.0;2091.0;1.0;0;-0.007752144646450968;61950.0;11.289.794.413.577.800;City_30;2
150;260000.0;2.0;1.0;1.0;60.0;1;-2;-1;-1;-1;-1;-1100.0;-1100.0;21400.0;0.0;969.0;869.0;0.0;22500.0;0.0;969.0;1000.0;0.0;0;0.21889933380547114;21038.0;12.468.440.756.144.100;City_39;2
151;140000.0;1.0;2.0;1.0;32.0;0;0;0;0;2;0;86627.0;78142.0;68336.0;64648.0;58319.0;55251.0;3455.0;3110.0;5000.0;0.0;2100.0;2602.0;0;-0.07997684198294151;411323.0;11.849.404.844.423.000;City_42;1
152;80000.0;1.0;1.0;2.0;25.0;0;0;0;0;0;0;42444.0;55744.0;43476.0;41087.0;41951.0;31826.0;30000.0;3000.0;6000.0;8000.0;2000.0;14000.0;0;0.0064572934698649;256528.0;11.289.794.413.577.800;City_3;1
153;350000.0;;1.0;2.0;41.0;1;-1;-1;-1;-1;-2;208.0;2906.0;1000.0;630.0;0.0;0.0;2906.0;1000.0;630.0;0.0;0.0;0.0;0;-0.14908292020696431;4744.0;12.765.691.290.604.300;City_11;2
154;280000.0;2.0;2.0;1.0;56.0;0;0;0;0;0;0;208775.0;182350.0;132257.0;101783.0;177145.0;169311.0;8042.0;6700.0;5137.0;100000.0;7000.0;6321.0;0;-0.13913572548676123;971621.0;1.254.254.845.357.350;City_50;1
155;30000.0;2.0;3.0;2.0;26.0;0;0;0;0;0;0;9014.0;10406.0;11427.0;11935.0;13084.0;14206.0;1700.0;1500.0;1000.0;1500.0;1500.0;1500.0;0;0.09063089886323322;70072.0;10.308.985.993.422.000;City_20;1
156;140000.0;1.0;1.0;1.0;34.0;0;0;0;0;0;0;23944.0;28049.0;32073.0;43129.0;47086.0;48699.0;5000.0;5000.0;11885.0;5000.0;3000.0;5504.0;0;-0.08188960772047398;222980.0;11.849.404.844.423.000;City_9;1
157;200000.0;2.0;1.0;2.0;37.0;0;0;0;0;0;0;105420.0;102870.0;89643.0;90938.0;92505.0;94031.0;4000.0;3250.0;3250.0;3500.0;3560.0;5000.0;0;0.03282875540229901;575407.0;12.206.077.645.517.600;City_48;1
158;200000.0;2.0;3.0;2.0;30.0;0;0;0;0;0;0;196031.0;196143.0;189524.0;167163.0;146975.0;122324.0;7300.0;7108.0;7680.0;6200.0;5000.0;4500.0;0;-0.04167465754266615;1018160.0;12.206.077.645.517.600;City_16;1
159;210000.0;1.0;3.0;1.0;45.0;2;3;4;4;5;6;115785.0;122904.0;129847.0;137277.0;145533.0;154105.0;10478.0;10478.0;11078.0;11078.0;11678.0;10478.0;1;12.548.639.895.293.000;805451.0;1.225.486.757.159.300;City_36;2
160;50000.0;1.0;3.0;1.0;57.0;3;2;0;0;0;0;12854.0;12362.0;13447.0;13427.0;13711.0;14083.0;0.0;1600.0;500.0;500.0;600.0;600.0;0;0.08580060943700629;79884.0;10.819.798.284.210.200;City_6;3
161;300000.0;1.0;1.0;;41.0;2;2;2;2;2;0;24357.0;27453.0;26718.0;28168.0;27579.0;28321.0;3500.0;0.0;2200.0;0.0;1200.0;1250.0;0;0.009065820574934555;1625960.0;10.308.985.993.422.000;City_39;2
162;50000.0;1.0;2.0;2.0;27.0;2;-1;-1;-1;-1;2;390.0;390.0;780.0;216.0;1080.0;540.0;390.0;780.0;216.0;864.0;0.0;390.0;0;0.03997231140202179;3396.0;10.819.798.284.210.200;City_34;2
163;290000.0;1.0;3.0;;47.0;-1;-1;-1;-1;0;-1;1234.0;396.0;396.0;792.0;396.0;423.0;396.0;396.0;792.0;0.0;423.0;369.0;0;-0.131592852080722;3637.0;12.577.639.650.232.500;City_32;1
164;250000.0;2.0;1.0;1.0;34.0;0;0;2;0;0;0;141223.0;156858.0;151841.0;152803.0;155997.0;160220.0;17994.0;0.0;5469.0;5656.0;6811.0;3920.0;0;0.026942713620353043;918942.0;12.429.220.196.836.300;City_29;1
165;60000.0;2.0;2.0;1.0;46.0;0;0;0;0;0;0;21148.0;23803.0;24908.0;26034.0;26655.0;27756.0;;1500.0;1500.0;1000.0;1500.0;1500.0;0;-0.04042879640636132;150304.0;11.002.116.507.732.000;City_48;1
166;110000.0;2.0;1.0;2.0;27.0;0;0;0;0;0;0;101640.0;104795.0;104855.0;74737.0;76058.0;77254.0;5500.0;3900.0;3000.0;2900.0;3000.0;2800.0;0;0.14484412285997283;539339.0;11.608.244.735.642.300;City_41;1
167;370000.0;1.0;1.0;2.0;50.0;-2;-2;-2;-2;-2;-2;6093.0;15130.0;8204.0;15398.0;4792.0;13453.0;15383.0;8204.0;15413.0;4792.0;13453.0;4699.0;0;-0.003704994852273701;63070.0;12.821.260.987.319.400;City_39;1
168;100000.0;1.0;2.0;1.0;27.0;-1;2;2;0;0;0;102349.0;96847.0;58824.0;29336.0;22979.0;-246.0;3166.0;0.0;1330.0;1398.0;12.0;50000.0;0;-0.08204397889200477;310089.0;1.151.293.546.492.020;City_35;1
169;90000.0;2.0;2.0;1.0;35.0;0;0;0;0;0;2;72112.0;73854.0;75526.0;77317.0;85852.0;88290.0;3500.0;3500.0;3652.0;10000.0;4000.0;0.0;0;0.15114684302107972;472951.0;11.407.576.060.361.700;City_31;1
170;50000.0;2.0;2.0;2.0;22.0;0;0;0;0;0;0;28040.0;29092.0;29366.0;27737.0;28318.0;28806.0;1510.0;1442.0;982.0;1017.0;1277.0;567.0;0;-0.06362175018814561;171359.0;10.819.798.284.210.200;City_48;1
171;270000.0;1.0;2.0;2.0;37.0;0;0;0;0;0;0;37695.0;33397.0;30534.0;27598.0;26344.0;24641.0;5000.0;2000.0;3000.0;4000.0;3000.0;2000.0;0;-0.10924717171306356;180209.0;12.506.180.941.677.300;City_12;1
172;300000.0;2.0;1.0;2.0;30.0;-1;-1;-1;-1;-1;-1;688.0;3280.0;0.0;4340.0;2672.0;800.0;3288.0;0.0;4340.0;2672.0;800.0;746.0;0;0.022494071346355095;11780.0;12.611.541.086.966.100;City_15;1
173;50000.0;2.0;2.0;2.0;22.0;-1;0;0;0;0;0;8567.0;15273.0;11650.0;7457.0;3115.0;7725.0;15000.0;1000.0;149.0;0.0;5000.0;10000.0;0;-0.032248129714587556;53787.0;10.819.798.284.210.200;City_11;1
174;;2.0;1.0;2.0;24.0;1;-2;-2;-2;-2;-2;-709.0;-709.0;-709.0;-2898.0;-3272.0;-3272.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.9704692957663569;-11569.0;;City_38;2
175;360000.0;;1.0;2.0;29.0;1;-2;-1;-1;-2;-2;0.0;0.0;77.0;0.0;0.0;0.0;0.0;77.0;0.0;0.0;0.0;0.0;0;-0.12386007441785296;77.0;12.793.862.088.206.200;City_36;2
176;130000.0;1.0;3.0;1.0;56.0;1;2;2;2;2;3;64617.0;65978.0;67282.0;68557.0;72796.0;71345.0;3000.0;3000.0;3000.0;5500.0;0.0;0.0;1;0.9073181691863166;410575.0;11.775.297.421.715.800;City_50;2
177;80000.0;1.0;1.0;2.0;30.0;-2;-1;0;0;0;0;6187.0;100.0;600.0;1438.0;1919.0;5380.0;504.0;500.0;1000.0;500.0;3500.0;0.0;0;-0.03477789778260492;15624.0;11.289.794.413.577.800;City_26;1
178;50000.0;1.0;2.0;2.0;30.0;1;2;0;0;0;2;48860.0;47801.0;48363.0;30221.0;22877.0;22361.0;0.0;1500.0;1000.0;2000.0;0.0;2000.0;0;-0.16447014734073315;220483.0;10.819.798.284.210.200;City_6;2
179;20000.0;2.0;2.0;2.0;22.0;0;0;0;0;0;0;16001.0;12622.0;13221.0;13130.0;14034.0;14906.0;1212.0;1201.0;500.0;1500.0;1500.0;1000.0;0;-0.051923925548209106;83914.0;990.353.755.128.617;City_47;1
180;80000.0;2.0;2.0;1.0;29.0;0;0;2;0;0;0;77883.0;81811.0;80250.0;61467.0;10662.0;11486.0;5800.0;1000.0;600.0;400.0;1000.0;0.0;0;0.09168096918119545;323559.0;11.289.794.413.577.800;City_12;1
181;240000.0;1.0;1.0;2.0;37.0;-1;-1;2;0;0;-1;12212.0;26578.0;25331.0;26605.0;26279.0;1256.0;15000.0;0.0;2000.0;0.0;1256.0;65935.0;0;-0.030917152168640705;118261.0;12.388.398.368.982.100;City_35;1
182;80000.0;2.0;3.0;2.0;35.0;0;-1;0;0;0;0;49608.0;12412.0;14873.0;17364.0;17770.0;17460.0;12500.0;6500.0;3000.0;2000.0;3000.0;2000.0;0;-0.18419790556081928;129487.0;11.289.794.413.577.800;City_39;1
183;500000.0;2.0;1.0;1.0;47.0;0;0;0;0;0;0;56422.0;110616.0;110340.0;122967.0;108834.0;70064.0;70010.0;30357.0;30000.0;20000.0;52183.0;20000.0;0;0.09327944326215953;579243.0;13.122.365.377.402.300;City_27;1
184;60000.0;2.0;2.0;1.0;24.0;0;0;0;0;0;0;58024.0;57891.0;48839.0;18971.0;19323.0;19395.0;2500.0;1600.0;3000.0;1000.0;737.0;2000.0;1;0.8425565530345485;222443.0;11.002.116.507.732.000;City_49;1
185;20000.0;1.0;2.0;2.0;25.0;0;0;0;0;0;-1;10642.0;11677.0;13070.0;12280.0;1615.0;1620.0;1200.0;1593.0;601.0;135.0;1824.0;0.0;0;0.056869761617071725;50904.0;990.353.755.128.617;City_21;1
186;100000.0;2.0;2.0;1.0;38.0;1;2;0;0;2;0;14483.0;13961.0;15323.0;16268.0;15868.0;16448.0;0.0;1600.0;1500.0;0.0;1000.0;1500.0;1;10.389.751.038.753.800;92351.0;1.151.293.546.492.020;City_21;2
187;360000.0;2.0;;2.0;32.0;1;-1;-1;-1;-1;-1;2616.0;57077.0;5287.0;68445.0;13881.0;16240.0;57087.0;;68454.0;13889.0;16250.0;38313.0;0;-0.14834026889084836;163546.0;12.793.862.088.206.200;City_4;2
188;200000.0;2.0;;2.0;47.0;2;2;2;2;2;2;199436.0;202947.0;193936.0;196186.0;200162.0;189915.0;8214.0;7000.0;6800.0;7134.0;0.0;6836.0;1;0.9548424268260773;1182582.0;12.206.077.645.517.600;City_22;2
189;130000.0;2.0;2.0;1.0;34.0;1;-1;0;0;0;0;0.0;5396.0;10270.0;13576.0;13864.0;14636.0;5396.0;5000.0;3500.0;501.0;1000.0;2000.0;0;0.10635267627882038;57742.0;11.775.297.421.715.800;City_28;2
190;200000.0;2.0;2.0;2.0;31.0;1;5;4;4;3;2;21703.0;21087.0;21461.0;20835.0;20219.0;20487.0;0.0;1000.0;0.0;0.0;760.0;0.0;0;-0.04814887581345911;1257920.0;990.353.755.128.617;City_32;2
191;310000.0;1.0;1.0;2.0;32.0;0;0;0;0;0;0;59901.0;62147.0;62102.0;65875.0;60387.0;43328.0;10020.0;;10057.0;5028.0;5060.0;4223.0;0;-0.1525283006183534;353740.0;12.644.330.802.262.500;City_45;1
192;60000.0;2.0;1.0;2.0;27.0;2;0;0;0;2;0;19625.0;20347.0;21669.0;23005.0;22499.0;22873.0;1342.0;1664.0;2000.0;0.0;900.0;846.0;1;110.145.506.644.098;130018.0;11.002.116.507.732.000;City_45;2
193;180000.0;2.0;1.0;2.0;29.0;-1;-1;-1;-2;-1;0;11386.0;199.0;0.0;0.0;17227.0;17042.0;;0.0;0.0;17227.0;341.0;5114.0;0;-0.04260399122721082;45854.0;12.100.717.685.412.400;City_12;1
194;180000.0;2.0;1.0;2.0;24.0;-1;-1;2;0;0;-2;14670.0;22087.0;21282.0;10200.0;0.0;0.0;37867.0;0.0;200.0;0.0;0.0;0.0;0;0.14228679665976834;68239.0;12.100.717.685.412.400;City_20;1
195;50000.0;1.0;2.0;1.0;36.0;0;0;0;0;-1;-1;47790.0;18114.0;18250.0;-14.0;72.0;658.0;2000.0;1000.0;2000.0;500.0;1000.0;20011.0;0;-0.015490392941315573;84870.0;10.819.798.284.210.200;City_27;1
196;50000.0;2.0;1.0;2.0;24.0;1;2;2;2;2;2;36166.0;37188.0;37680.0;38462.0;39228.0;40035.0;1900.0;1400.0;1700.0;1532.0;1600.0;0.0;1;0.9837792355126532;228759.0;10.819.798.284.210.200;City_4;2
197;;2.0;2.0;1.0;34.0;-2;-2;-2;-2;-2;-2;0.0;0.0;0.0;116.0;0.0;1500.0;0.0;0.0;116.0;0.0;1500.0;0.0;0;0.009294068073666263;1616.0;;City_7;1
198;20000.0;2.0;1.0;2.0;22.0;0;0;0;0;-1;0;18553.0;19446.0;19065.0;8332.0;18868.0;19247.0;1500.0;;541.0;20000.0;693.0;1000.0;0;0.012764879840033364;103511.0;990.353.755.128.617;City_39;1
199;5000000.0;;1.0;1.0;34.0;-2;-2;-2;-1;-1;-1;412.0;138.0;2299.0;1251.0;1206.0;1151.0;138.0;2299.0;1251.0;1206.0;1151.0;15816.0;0;-0.13403903255172592;64570.0;13.122.365.377.402.300;City_4;1
200;30000.0;2.0;3.0;2.0;22.0;1;2;2;0;0;0;29010.0;29256.0;28122.0;29836.0;1630.0;0.0;1000.0;85.0;1714.0;104.0;0.0;0.0;1;0.8660157316388387;117854.0;10.308.985.993.422.000;City_13;2
201;180000.0;2.0;1.0;1.0;38.0;-2;-2;-2;-2;-2;-2;750.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;-0.11622564004263997;750.0;12.100.717.685.412.400;City_38;1
202;140000.0;1.0;1.0;2.0;31.0;0;0;2;0;0;2;27123.0;27299.0;17985.0;20225.0;27407.0;10833.0;25000.0;;3000.0;7800.0;0.0;2500.0;0;0.17231266920005717;130872.0;11.849.404.844.423.000;City_48;1
203;140000.0;2.0;1.0;2.0;26.0;-1;0;-1;-1;-1;-1;13424.0;18000.0;13001.0;5818.0;13506.0;487.0;10000.0;13001.0;5841.0;13506.0;487.0;7004.0;0;-0.14799114537005778;64236.0;11.849.404.844.423.000;City_25;1
204;120000.0;1.0;2.0;2.0;26.0;0;0;0;0;0;0;107314.0;110578.0;113736.0;116000.0;119131.0;122135.0;5000.0;5000.0;4152.0;5000.0;5000.0;5000.0;0;-0.06814247454119927;688894.0;11.695.255.355.062.700;City_6;1
205;360000.0;2.0;2.0;1.0;48.0;0;0;0;0;0;0;226430.0;231878.0;234192.0;190211.0;173557.0;146511.0;9100.0;7300.0;5800.0;5600.0;5600.0;4100.0;0;0.008115684823036996;1202779.0;12.793.862.088.206.200;City_1;1
206;20000.0;;3.0;1.0;43.0;-1;-1;0;0;0;0;227.0;20351.0;20237.0;19339.0;19450.0;19337.0;22359.0;1305.0;1258.0;1459.0;3457.0;1700.0;0;-0.08505450515181465;98941.0;990.353.755.128.617;City_36;1
207;100000.0;1.0;1.0;1.0;47.0;-1;-1;-1;-1;-1;-1;390.0;1473.0;390.0;390.0;390.0;0.0;1473.0;390.0;390.0;390.0;0.0;2380.0;0;0.06719576708032968;3033.0;1.151.293.546.492.020;City_29;1
208;210000.0;2.0;2.0;1.0;41.0;-1;-1;-1;-1;-1;-1;3088.0;1586.0;343.0;3763.0;877.0;0.0;1586.0;343.0;3763.0;877.0;0.0;419.0;1;0.9882178007542907;9657.0;1.225.486.757.159.300;City_9;1
209;80000.0;2.0;2.0;2.0;24.0;0;0;0;0;0;0;81625.0;81554.0;79599.0;49552.0;49509.0;49568.0;3200.0;3000.0;2038.0;2000.0;1800.0;1800.0;1;0.9819895797898255;391407.0;11.289.794.413.577.800;City_15;1
210;330000.0;2.0;1.0;1.0;50.0;-1;-1;-1;-1;-2;-2;8872.0;4337.0;2854.0;1690.0;0.0;1709.0;4345.0;;1702.0;0.0;1709.0;258.0;0;0.09746870267187135;19462.0;12.706.850.963.741.100;City_6;1
211;220000.0;1.0;1.0;2.0;24.0;0;0;0;-1;-1;-1;105607.0;108917.0;111520.0;8303.0;0.0;85632.0;5000.0;5050.0;8303.0;0.0;85632.0;0.0;0;-0.19393981941222665;419979.0;12.301.387.370.778.700;City_8;1
212;210000.0;2.0;1.0;1.0;38.0;1;-2;-1;0;-1;-1;0.0;0.0;250.0;123.0;789.0;1222.0;0.0;250.0;0.0;789.0;1222.0;9616.0;1;0.8688098492233465;2384.0;1.225.486.757.159.300;City_44;2
213;40000.0;2.0;3.0;;;0;0;0;0;0;0;38257.0;38901.0;38103.0;36207.0;33138.0;31339.0;1700.0;1504.0;1200.0;1500.0;1500.0;1000.0;0;0.11106724326006384;215945.0;10.596.659.732.783.500;City_46;1
214;30000.0;1.0;2.0;2.0;39.0;0;0;0;2;0;0;28347.0;28108.0;18388.0;12992.0;7736.0;8032.0;3036.0;2309.0;0.0;1000.0;2000.0;148.0;0;-0.10055127575923262;103603.0;10.308.985.993.422.000;City_40;1
